X,Y,Layer,PaperSpace,SubClasses,Linetype,EntityHandle,Text
13.6878,15.240300026168,Layer 1,,,,,
13.5467,15.52255,Layer 1,,,,,
13.40555,15.804800026168,Layer 1,,,,,
13.2644,16.087,Layer 1,,,,,
13.1233,16.369200026168,Layer 1,,,,,
12.9822,16.65145,Layer 1,,,,,
12.8411,16.933700026168,Layer 1,,,,,
12.7,17.357,Layer 1,,,,,
12.5589,17.780300026168,Layer 1,,,,,
12.4178,18.06255,Layer 1,,,,,
12.27665,18.344800026168,Layer 1,,,,,
12.1355,18.7681,Layer 1,,,,,
11.9944,19.191400026168,Layer 1,,,,,
11.9944,19.191400026168,Layer 1,,,,,
12.1355,19.33255,Layer 1,,,,,
12.27665,19.473700026168,Layer 1,,,,,
12.4178,19.897,Layer 1,,,,,
12.27665,20.320300026168,Layer 1,,,,,
12.1355,20.74365,Layer 1,,,,,
11.9944,21.167000026168,Layer 1,,,,,
11.8533,21.73145,Layer 1,,,,,
11.7122,22.295900026168,Layer 1,,,,,
11.5711,22.71925,Layer 1,,,,,
11.43,23.142600026168,Layer 1,,,,,
11.2889,23.98925,Layer 1,,,,,
11.1478,24.835900026168,Layer 1,,,,,
11.0067,25.25925,Layer 1,,,,,
11.1478,25.682600026168,Layer 1,,,,,
11.2889,26.1059,Layer 1,,,,,
11.43,26.529200026168,Layer 1,,,,,
11.5711,26.81145,Layer 1,,,,,
11.7122,27.093700026168,Layer 1,,,,,
11.8533,27.2348,Layer 1,,,,,
11.9944,27.375900026168,Layer 1,,,,,
12.1355,27.517,Layer 1,,,,,
12.41775,27.658100026168,Layer 1,,,,,
12.7,27.7992,Layer 1,,,,,
12.9822,27.940300026168,Layer 1,,,,,
13.2644,28.0814,Layer 1,,,,,
13.82885,28.222500026168,Layer 1,,,,,
14.3933,28.36365,Layer 1,,,,,
14.95775,28.504800026168,Layer 1,,,,,
15.5222,30.1981,Layer 1,,,,,
15.3811,31.891400026168,Layer 1,,,,,
15.24,32.59695,Layer 1,,,,,
15.0989,33.302500026168,Layer 1,,,,,
14.9578,33.86695,Layer 1,,,,,
14.81665,34.431400026168,Layer 1,,,,,
14.6755,34.99585,Layer 1,,,,,
14.5344,35.560300026168,Layer 1,,,,,
14.3933,35.98365,Layer 1,,,,,
14.2522,36.407000026168,Layer 1,,,,,
14.1111,36.83035,Layer 1,,,,,
13.97,37.253700026168,Layer 1,,,,,
13.8289,37.677,Layer 1,,,,,
13.6878,38.100300026168,Layer 1,,,,,
13.5467,38.66475,Layer 1,,,,,
13.40555,39.229200026168,Layer 1,,,,,
13.2644,39.51145,Layer 1,,,,,
13.40555,39.793700026168,Layer 1,,,,,
13.5467,39.9348,Layer 1,,,,,
13.6878,40.075900026168,Layer 1,,,,,
13.8289,40.217,Layer 1,,,,,
13.97,40.358100026168,Layer 1,,,,,
14.1111,40.6403,Layer 1,,,,,
14.2522,40.922500026168,Layer 1,,,,,
14.3933,41.06365,Layer 1,,,,,
14.5344,41.204800026168,Layer 1,,,,,
14.6755,41.3459,Layer 1,,,,,
14.81665,41.487000026168,Layer 1,,,,,
14.9578,41.6281,Layer 1,,,,,
15.0989,41.769200026168,Layer 1,,,,,
15.24,42.0514,Layer 1,,,,,
15.3811,42.333600026168,Layer 1,,,,,
15.5222,42.47475,Layer 1,,,,,
15.6633,42.615900026168,Layer 1,,,,,
15.8044,42.757,Layer 1,,,,,
15.94555,42.898100026168,Layer 1,,,,,
16.0867,43.1803,Layer 1,,,,,
16.2278,43.462500026168,Layer 1,,,,,
16.3689,43.60365,Layer 1,,,,,
16.51,43.744800026168,Layer 1,,,,,
16.6511,43.8859,Layer 1,,,,,
16.7922,44.027000026168,Layer 1,,,,,
16.9333,44.1681,Layer 1,,,,,
17.0744,44.309200026168,Layer 1,,,,,
17.2155,44.4503,Layer 1,,,,,
17.35665,44.591400026168,Layer 1,,,,,
17.4978,44.87365,Layer 1,,,,,
17.6389,45.155900026168,Layer 1,,,,,
17.78,45.297,Layer 1,,,,,
17.9211,45.438100026168,Layer 1,,,,,
18.0622,45.5792,Layer 1,,,,,
18.2033,45.720300026168,Layer 1,,,,,
18.3444,45.8614,Layer 1,,,,,
18.48555,46.002500026168,Layer 1,,,,,
18.6267,46.14365,Layer 1,,,,,
18.7678,46.284800026168,Layer 1,,,,,
18.9089,46.4259,Layer 1,,,,,
19.1911,46.567000026168,Layer 1,,,,,
19.4733,46.7081,Layer 1,,,,,
19.6144,46.849200026168,Layer 1,,,,,
19.7555,46.9903,Layer 1,,,,,
19.89665,47.131400026168,Layer 1,,,,,
20.0378,47.2725,Layer 1,,,,,
20.32,47.413600026168,Layer 1,,,,,
20.6022,47.2725,Layer 1,,,,,
20.7433,47.131400026168,Layer 1,,,,,
20.8844,46.9903,Layer 1,,,,,
24.5533,46.849200026168,Layer 1,,,,,
28.2222,46.9903,Layer 1,,,,,
28.5044,47.131400026168,Layer 1,,,,,
28.7866,47.2725,Layer 1,,,,,
28.92775,47.413600026168,Layer 1,,,,,
29.0689,47.55475,Layer 1,,,,,
29.21,47.695900026168,Layer 1,,,,,
29.3511,47.837,Layer 1,,,,,
29.6333,47.978100026168,Layer 1,,,,,
29.9155,48.1192,Layer 1,,,,,
30.05665,48.260300026168,Layer 1,,,,,
30.1978,48.4014,Layer 1,,,,,
30.3389,48.542500026168,Layer 1,,,,,
30.48,48.68365,Layer 1,,,,,
30.6211,48.824800026168,Layer 1,,,,,
30.7622,48.9659,Layer 1,,,,,
31.8911,49.107000026168,Layer 1,,,,,
33.02,49.2481,Layer 1,,,,,
33.1611,49.389200026168,Layer 1,,,,,
33.3022,49.6714,Layer 1,,,,,
33.4433,49.953600026168,Layer 1,,,,,
33.7255,50.37695,Layer 1,,,,,
55.3155,53.1992,Layer 1,,,,,
55.4566,53.340300026168,Layer 1,,,,,
55.5977,53.90475,Layer 1,,,,,
54.46885,54.469200026168,Layer 1,,,,,
53.34,54.6103,Layer 1,,,,,
53.4811,54.751400026168,Layer 1,,,,,
53.6222,54.8925,Layer 1,,,,,
53.7633,55.033600026168,Layer 1,,,,,
53.9044,55.31585,Layer 1,,,,,
54.0455,55.598100026168,Layer 1,,,,,
54.1866,55.7392,Layer 1,,,,,
56.8677,55.880300026168,Layer 1,,,,,
59.5488,56.1625,Layer 1,,,,,
59.4077,56.444700026168,Layer 1,,,,,
59.2666,56.72695,Layer 1,,,,,
58.8433,57.009200026168,Layer 1,,,,,
58.42,57.1503,Layer 1,,,,,
57.00885,57.291400026168,Layer 1,,,,,
55.5977,57.4325,Layer 1,,,,,
55.3155,57.573600026168,Layer 1,,,,,
55.1744,57.573600026168,Layer 1,,,,,
55.3155,57.71475,Layer 1,,,,,
55.59775,57.855900026168,Layer 1,,,,,
55.88,57.997,Layer 1,,,,,
57.5733,58.138100026168,Layer 1,,,,,
59.2666,58.4203,Layer 1,,,,,
59.1255,58.702500026168,Layer 1,,,,,
58.9844,58.98475,Layer 1,,,,,
56.5855,59.267000026168,Layer 1,,,,,
54.1866,58.98475,Layer 1,,,,,
54.0455,58.702500026168,Layer 1,,,,,
53.9044,58.5614,Layer 1,,,,,
53.9044,58.7025,Layer 1,,,,,
54.0455,58.984700026168,Layer 1,,,,,
54.1866,59.26695,Layer 1,,,,,
54.3277,59.549200026168,Layer 1,,,,,
54.4688,59.8314,Layer 1,,,,,
54.75105,60.113600026168,Layer 1,,,,,
55.0333,60.25475,Layer 1,,,,,
57.00885,60.395900026168,Layer 1,,,,,
58.9844,60.9603,Layer 1,,,,,
58.8433,61.524700026168,Layer 1,,,,,
58.7022,61.66585,Layer 1,,,,,
56.86775,61.807000026168,Layer 1,,,,,
55.0333,61.66585,Layer 1,,,,,
55.0333,61.66585,Layer 1,,,,,
55.1744,61.807000026168,Layer 1,,,,,
55.3155,62.0892,Layer 1,,,,,
55.4566,62.371400026168,Layer 1,,,,,
55.5977,62.65365,Layer 1,,,,,
55.73885,62.935900026168,Layer 1,,,,,
55.88,63.2181,Layer 1,,,,,
56.0211,63.500300026168,Layer 1,,,,,
56.1622,63.7825,Layer 1,,,,,
56.3033,64.064700026168,Layer 1,,,,,
56.4444,64.20585,Layer 1,,,,,
56.5855,64.347000026168,Layer 1,,,,,
56.7266,64.6292,Layer 1,,,,,
56.8677,64.911400026168,Layer 1,,,,,
57.0088,65.0525,Layer 1,,,,,
57.14995,65.193600026168,Layer 1,,,,,
57.2911,65.33475,Layer 1,,,,,
57.4322,65.475900026168,Layer 1,,,,,
57.5733,65.617,Layer 1,,,,,
57.7144,65.758100026168,Layer 1,,,,,
57.8555,65.8992,Layer 1,,,,,
57.9966,66.040300026168,Layer 1,,,,,
58.1377,66.1814,Layer 1,,,,,
58.27885,66.322500026168,Layer 1,,,,,
58.42,66.4636,Layer 1,,,,,
58.5611,66.604700026168,Layer 1,,,,,
58.7022,66.74585,Layer 1,,,,,
59.54885,66.887000026168,Layer 1,,,,,
60.3955,66.74585,Layer 1,,,,,
60.67775,66.604700026168,Layer 1,,,,,
60.96,66.4636,Layer 1,,,,,
61.1011,66.322500026168,Layer 1,,,,,
61.2422,66.1814,Layer 1,,,,,
61.3833,66.040300026168,Layer 1,,,,,
61.5244,65.8992,Layer 1,,,,,
61.6655,65.758100026168,Layer 1,,,,,
61.8066,65.617,Layer 1,,,,,
61.9477,65.475900026168,Layer 1,,,,,
62.0888,65.33475,Layer 1,,,,,
62.22995,65.193600026168,Layer 1,,,,,
62.3711,65.0525,Layer 1,,,,,
62.5122,64.911400026168,Layer 1,,,,,
62.6533,64.7703,Layer 1,,,,,
62.7944,64.629200026168,Layer 1,,,,,
62.9355,64.34695,Layer 1,,,,,
63.0766,64.064700026168,Layer 1,,,,,
63.2177,63.9236,Layer 1,,,,,
63.3588,63.782500026168,Layer 1,,,,,
63.4999,63.5003,Layer 1,,,,,
63.64105,63.218100026168,Layer 1,,,,,
63.7822,62.93585,Layer 1,,,,,
63.9233,62.653600026168,Layer 1,,,,,
64.0644,62.3714,Layer 1,,,,,
64.2055,62.089200026168,Layer 1,,,,,
64.3466,61.66585,Layer 1,,,,,
64.4877,61.242500026168,Layer 1,,,,,
64.6288,60.67805,Layer 1,,,,,
64.76995,60.113600026168,Layer 1,,,,,
64.9111,59.6903,Layer 1,,,,,
65.0522,59.267000026168,Layer 1,,,,,
65.1933,58.70255,Layer 1,,,,,
65.3344,58.138100026168,Layer 1,,,,,
65.4755,57.2914,Layer 1,,,,,
65.6166,56.444700026168,Layer 1,,,,,
65.7577,55.8803,Layer 1,,,,,
63.49995,55.315900026168,Layer 1,,,,,
61.2422,54.75145,Layer 1,,,,,
63.64105,54.187000026168,Layer 1,,,,,
66.0399,53.90475,Layer 1,,,,,
66.18105,53.622500026168,Layer 1,,,,,
66.3222,53.05805,Layer 1,,,,,
66.4633,52.493600026168,Layer 1,,,,,
66.6044,51.78805,Layer 1,,,,,
66.7455,51.082500026168,Layer 1,,,,,
66.8866,50.51805,Layer 1,,,,,
67.0277,49.953600026168,Layer 1,,,,,
67.1688,49.24805,Layer 1,,,,,
67.30995,48.542500026168,Layer 1,,,,,
67.4511,47.97805,Layer 1,,,,,
67.5922,47.413600026168,Layer 1,,,,,
67.7333,46.70805,Layer 1,,,,,
67.8744,46.002500026168,Layer 1,,,,,
68.0155,45.43805,Layer 1,,,,,
68.1566,44.873600026168,Layer 1,,,,,
68.2977,44.3092,Layer 1,,,,,
68.4388,43.744800026168,Layer 1,,,,,
68.5799,43.32145,Layer 1,,,,,
68.72105,42.898100026168,Layer 1,,,,,
68.8622,42.47475,Layer 1,,,,,
69.0033,42.051400026168,Layer 1,,,,,
69.1444,41.7692,Layer 1,,,,,
69.2855,41.487000026168,Layer 1,,,,,
69.4266,41.3459,Layer 1,,,,,
69.5677,41.204800026168,Layer 1,,,,,
69.7088,40.92255,Layer 1,,,,,
69.84995,40.640300026168,Layer 1,,,,,
69.9911,40.3581,Layer 1,,,,,
70.1322,40.075900026168,Layer 1,,,,,
70.2733,39.79365,Layer 1,,,,,
70.4144,39.511400026168,Layer 1,,,,,
70.5555,39.2292,Layer 1,,,,,
70.6966,38.947000026168,Layer 1,,,,,
70.8377,38.66475,Layer 1,,,,,
70.9788,38.382500026168,Layer 1,,,,,
71.1199,38.1003,Layer 1,,,,,
71.26105,37.818100026168,Layer 1,,,,,
71.4022,37.39475,Layer 1,,,,,
71.5433,36.971400026168,Layer 1,,,,,
71.6844,36.5481,Layer 1,,,,,
71.8255,36.124800026168,Layer 1,,,,,
71.9666,35.70145,Layer 1,,,,,
72.1077,35.278100026168,Layer 1,,,,,
72.2488,34.71365,Layer 1,,,,,
72.38995,34.149200026168,Layer 1,,,,,
72.5311,33.72585,Layer 1,,,,,
72.6722,33.302500026168,Layer 1,,,,,
72.8133,32.8792,Layer 1,,,,,
72.9544,32.455900026168,Layer 1,,,,,
73.0955,32.03255,Layer 1,,,,,
73.2366,31.609200026168,Layer 1,,,,,
73.3777,31.18585,Layer 1,,,,,
73.5188,30.762500026168,Layer 1,,,,,
73.6599,30.3392,Layer 1,,,,,
73.80105,29.915900026168,Layer 1,,,,,
73.9422,29.63365,Layer 1,,,,,
74.0833,29.351400026168,Layer 1,,,,,
74.2244,28.9281,Layer 1,,,,,
74.3655,28.504800026168,Layer 1,,,,,
74.5066,28.08145,Layer 1,,,,,
74.6477,27.658100026168,Layer 1,,,,,
74.7888,26.5292,Layer 1,,,,,
74.6477,25.400300026168,Layer 1,,,,,
74.5066,24.977,Layer 1,,,,,
74.3655,24.553700026168,Layer 1,,,,,
74.2244,24.27145,Layer 1,,,,,
74.0833,23.989200026168,Layer 1,,,,,
73.9422,23.707,Layer 1,,,,,
73.80105,23.424800026168,Layer 1,,,,,
73.6599,23.2837,Layer 1,,,,,
73.5188,23.142600026168,Layer 1,,,,,
73.3777,23.2837,Layer 1,,,,,
73.0955,23.424800026168,Layer 1,,,,,
72.8133,23.5659,Layer 1,,,,,
72.38995,23.707000026168,Layer 1,,,,,
71.9666,23.8481,Layer 1,,,,,
71.6844,23.989200026168,Layer 1,,,,,
71.4022,24.1303,Layer 1,,,,,
71.11995,24.271400026168,Layer 1,,,,,
70.8377,24.41255,Layer 1,,,,,
70.5555,24.553700026168,Layer 1,,,,,
70.2733,24.6948,Layer 1,,,,,
69.99105,24.835900026168,Layer 1,,,,,
69.7088,24.977,Layer 1,,,,,
69.5677,25.118100026168,Layer 1,,,,,
69.4266,25.2592,Layer 1,,,,,
69.2855,25.400300026168,Layer 1,,,,,
69.1444,25.68255,Layer 1,,,,,
69.0033,25.964800026168,Layer 1,,,,,
68.8622,26.247,Layer 1,,,,,
68.72105,26.529200026168,Layer 1,,,,,
68.5799,26.81145,Layer 1,,,,,
68.4388,27.093700026168,Layer 1,,,,,
68.2977,27.3759,Layer 1,,,,,
68.1566,27.658100026168,Layer 1,,,,,
68.0155,27.9403,Layer 1,,,,,
67.8744,28.222500026168,Layer 1,,,,,
67.7333,28.50475,Layer 1,,,,,
67.5922,28.787000026168,Layer 1,,,,,
67.4511,29.0692,Layer 1,,,,,
67.30995,29.351400026168,Layer 1,,,,,
67.1688,29.49255,Layer 1,,,,,
67.0277,29.633700026168,Layer 1,,,,,
66.8866,29.9159,Layer 1,,,,,
66.7455,30.198100026168,Layer 1,,,,,
66.6044,30.4803,Layer 1,,,,,
66.4633,30.762500026168,Layer 1,,,,,
66.3222,31.04475,Layer 1,,,,,
66.18105,31.327000026168,Layer 1,,,,,
66.0399,31.6092,Layer 1,,,,,
65.8988,31.891400026168,Layer 1,,,,,
65.7577,32.17365,Layer 1,,,,,
65.6166,32.455900026168,Layer 1,,,,,
65.4755,32.7381,Layer 1,,,,,
65.3344,33.020300026168,Layer 1,,,,,
65.1933,33.1614,Layer 1,,,,,
63.7822,33.302500026168,Layer 1,,,,,
62.3711,33.1614,Layer 1,,,,,
61.94775,33.020300026168,Layer 1,,,,,
61.5244,32.8792,Layer 1,,,,,
61.2422,32.738100026168,Layer 1,,,,,
60.96,32.597,Layer 1,,,,,
60.67775,32.455900026168,Layer 1,,,,,
60.3955,32.3148,Layer 1,,,,,
60.2544,32.173700026168,Layer 1,,,,,
60.1133,32.03255,Layer 1,,,,,
59.83105,31.891400026168,Layer 1,,,,,
59.5488,31.7503,Layer 1,,,,,
59.4077,31.609200026168,Layer 1,,,,,
59.2666,31.4681,Layer 1,,,,,
59.1255,31.327000026168,Layer 1,,,,,
58.9844,31.1859,Layer 1,,,,,
58.8433,31.044800026168,Layer 1,,,,,
58.7022,30.90365,Layer 1,,,,,
58.5611,30.762500026168,Layer 1,,,,,
58.42,30.6214,Layer 1,,,,,
58.27885,30.480300026168,Layer 1,,,,,
58.1377,30.3392,Layer 1,,,,,
57.9966,30.198100026168,Layer 1,,,,,
57.8555,30.057,Layer 1,,,,,
57.7144,29.915900026168,Layer 1,,,,,
57.5733,29.7748,Layer 1,,,,,
57.4322,29.633700026168,Layer 1,,,,,
57.2911,29.49255,Layer 1,,,,,
57.14995,29.351400026168,Layer 1,,,,,
57.0088,29.2103,Layer 1,,,,,
56.8677,29.069200026168,Layer 1,,,,,
56.7266,28.9281,Layer 1,,,,,
56.5855,28.787000026168,Layer 1,,,,,
56.4444,28.6459,Layer 1,,,,,
56.3033,28.504800026168,Layer 1,,,,,
56.1622,28.36365,Layer 1,,,,,
56.0211,28.222500026168,Layer 1,,,,,
55.88,28.0814,Layer 1,,,,,
55.73885,27.940300026168,Layer 1,,,,,
55.5977,27.37585,Layer 1,,,,,
55.73885,26.811400026168,Layer 1,,,,,
55.88,26.5292,Layer 1,,,,,
56.0211,26.247000026168,Layer 1,,,,,
56.1622,26.1059,Layer 1,,,,,
54.18665,25.964800026168,Layer 1,,,,,
52.2111,25.68255,Layer 1,,,,,
52.06995,25.400300026168,Layer 1,,,,,
51.9288,25.1181,Layer 1,,,,,
51.7877,24.835900026168,Layer 1,,,,,
51.6466,24.55365,Layer 1,,,,,
51.5055,24.271400026168,Layer 1,,,,,
51.3644,23.8481,Layer 1,,,,,
51.2233,23.424800026168,Layer 1,,,,,
51.0822,23.2837,Layer 1,,,,,
51.0822,23.2837,Layer 1,,,,,
50.79995,23.424800026168,Layer 1,,,,,
50.5177,23.5659,Layer 1,,,,,
50.2355,23.707000026168,Layer 1,,,,,
49.9533,23.5659,Layer 1,,,,,
49.8122,23.424800026168,Layer 1,,,,,
49.6711,23.2837,Layer 1,,,,,
49.52995,23.142600026168,Layer 1,,,,,
49.3888,23.00145,Layer 1,,,,,
49.2477,22.860300026168,Layer 1,,,,,
49.1066,22.7192,Layer 1,,,,,
48.9655,22.578100026168,Layer 1,,,,,
48.8244,22.437,Layer 1,,,,,
48.6833,22.295900026168,Layer 1,,,,,
48.5422,22.1548,Layer 1,,,,,
48.4011,22.013700026168,Layer 1,,,,,
48.26,21.87255,Layer 1,,,,,
48.11885,21.731400026168,Layer 1,,,,,
47.9777,21.87255,Layer 1,,,,,
47.8366,22.013700026168,Layer 1,,,,,
47.6955,22.1548,Layer 1,,,,,
47.5544,22.295900026168,Layer 1,,,,,
47.4133,22.437,Layer 1,,,,,
47.2722,22.578100026168,Layer 1,,,,,
47.1311,22.7192,Layer 1,,,,,
46.84885,22.860300026168,Layer 1,,,,,
46.5666,23.00145,Layer 1,,,,,
46.00215,23.142600026168,Layer 1,,,,,
45.4377,23.00145,Layer 1,,,,,
45.1555,22.860300026168,Layer 1,,,,,
44.8733,22.7192,Layer 1,,,,,
44.5911,22.578100026168,Layer 1,,,,,
44.3089,22.437,Layer 1,,,,,
44.16775,22.295900026168,Layer 1,,,,,
44.0266,22.1548,Layer 1,,,,,
43.7444,22.013700026168,Layer 1,,,,,
43.4622,21.87255,Layer 1,,,,,
43.3211,21.731400026168,Layer 1,,,,,
43.18,21.87255,Layer 1,,,,,
43.03885,22.013700026168,Layer 1,,,,,
42.8977,22.2959,Layer 1,,,,,
42.7566,22.578100026168,Layer 1,,,,,
42.6155,22.86035,Layer 1,,,,,
42.4744,23.142600026168,Layer 1,,,,,
42.3333,23.4248,Layer 1,,,,,
42.1922,23.707000026168,Layer 1,,,,,
42.0511,23.9892,Layer 1,,,,,
41.91,24.271400026168,Layer 1,,,,,
42.0511,24.271400026168,Layer 1,,,,,
42.3333,24.41255,Layer 1,,,,,
42.4744,24.553700026168,Layer 1,,,,,
42.6155,24.6948,Layer 1,,,,,
42.89775,24.835900026168,Layer 1,,,,,
43.18,24.977,Layer 1,,,,,
43.3211,25.118100026168,Layer 1,,,,,
43.4622,25.2592,Layer 1,,,,,
43.6033,25.400300026168,Layer 1,,,,,
43.7444,25.54145,Layer 1,,,,,
43.8855,25.682600026168,Layer 1,,,,,
44.0266,25.8237,Layer 1,,,,,
44.16775,25.964800026168,Layer 1,,,,,
44.3089,26.1059,Layer 1,,,,,
44.45,26.247000026168,Layer 1,,,,,
44.5911,26.3881,Layer 1,,,,,
44.7322,26.529200026168,Layer 1,,,,,
44.8733,26.6703,Layer 1,,,,,
45.0144,26.811400026168,Layer 1,,,,,
45.1555,26.95255,Layer 1,,,,,
45.2966,27.093700026168,Layer 1,,,,,
45.4377,27.2348,Layer 1,,,,,
45.57885,27.375900026168,Layer 1,,,,,
45.72,27.517,Layer 1,,,,,
45.8611,27.658100026168,Layer 1,,,,,
46.0022,27.9403,Layer 1,,,,,
46.1433,28.222500026168,Layer 1,,,,,
46.2844,28.36365,Layer 1,,,,,
46.4255,28.504800026168,Layer 1,,,,,
46.5666,28.6459,Layer 1,,,,,
46.70775,28.787000026168,Layer 1,,,,,
46.8489,29.0692,Layer 1,,,,,
46.99,29.351400026168,Layer 1,,,,,
47.1311,29.63365,Layer 1,,,,,
47.2722,29.915900026168,Layer 1,,,,,
47.4133,30.057,Layer 1,,,,,
47.5544,30.198100026168,Layer 1,,,,,
47.6955,30.4803,Layer 1,,,,,
47.8366,30.762500026168,Layer 1,,,,,
47.9777,31.04475,Layer 1,,,,,
48.11885,31.327000026168,Layer 1,,,,,
48.26,31.6092,Layer 1,,,,,
48.4011,31.891400026168,Layer 1,,,,,
48.5422,32.31475,Layer 1,,,,,
48.6833,32.738100026168,Layer 1,,,,,
48.8244,33.0203,Layer 1,,,,,
48.9655,33.302500026168,Layer 1,,,,,
49.1066,33.72585,Layer 1,,,,,
49.2477,34.149200026168,Layer 1,,,,,
49.3888,34.57255,Layer 1,,,,,
49.52995,34.995900026168,Layer 1,,,,,
49.6711,35.4192,Layer 1,,,,,
49.8122,35.842500026168,Layer 1,,,,,
49.9533,36.40695,Layer 1,,,,,
50.0944,36.971400026168,Layer 1,,,,,
50.2355,37.53585,Layer 1,,,,,
50.3766,38.100300026168,Layer 1,,,,,
50.5177,38.80585,Layer 1,,,,,
50.65885,39.511400026168,Layer 1,,,,,
50.8,41.34585,Layer 1,,,,,
50.9411,43.180300026168,Layer 1,,,,,
51.0822,44.3092,Layer 1,,,,,
51.2233,45.438100026168,Layer 1,,,,,
51.3644,46.00255,Layer 1,,,,,
51.5055,46.567000026168,Layer 1,,,,,
51.6466,47.13145,Layer 1,,,,,
51.7877,47.695900026168,Layer 1,,,,,
51.9288,48.1192,Layer 1,,,,,
52.06995,48.542500026168,Layer 1,,,,,
52.2111,48.96585,Layer 1,,,,,
52.3522,49.389200026168,Layer 1,,,,,
52.4933,49.95365,Layer 1,,,,,
52.6344,50.518100026168,Layer 1,,,,,
52.7755,51.22365,Layer 1,,,,,
52.9166,51.929200026168,Layer 1,,,,,
53.0577,52.35255,Layer 1,,,,,
53.19885,52.775900026168,Layer 1,,,,,
53.34,52.917,Layer 1,,,,,
54.32775,53.058100026168,Layer 1,,,,,
71.40215,75.353600026168,Layer 1,,,,,
71.6844,75.2125,Layer 1,,,,,
71.9666,75.071400026168,Layer 1,,,,,
72.2488,74.9303,Layer 1,,,,,
72.53105,74.789200026168,Layer 1,,,,,
72.8133,74.6481,Layer 1,,,,,
73.0955,74.507000026168,Layer 1,,,,,
73.3777,74.36585,Layer 1,,,,,
73.65995,74.224700026168,Layer 1,,,,,
73.9422,74.0836,Layer 1,,,,,
74.0833,73.942500026168,Layer 1,,,,,
74.2244,73.8014,Layer 1,,,,,
74.5066,73.660300026168,Layer 1,,,,,
74.7888,73.5192,Layer 1,,,,,
75.07105,73.378100026168,Layer 1,,,,,
75.3533,73.23695,Layer 1,,,,,
75.6355,73.095800026168,Layer 1,,,,,
75.9177,72.9547,Layer 1,,,,,
76.19995,72.813600026168,Layer 1,,,,,
76.4822,72.6725,Layer 1,,,,,
76.7644,72.531400026168,Layer 1,,,,,
77.0466,72.3903,Layer 1,,,,,
77.3288,72.249200026168,Layer 1,,,,,
77.611,72.1081,Layer 1,,,,,
77.75215,71.967000026168,Layer 1,,,,,
77.8933,71.82585,Layer 1,,,,,
78.1755,71.684700026168,Layer 1,,,,,
78.4577,71.5436,Layer 1,,,,,
78.73995,71.402500026168,Layer 1,,,,,
79.0222,71.2614,Layer 1,,,,,
79.3044,71.120300026168,Layer 1,,,,,
79.5866,70.9792,Layer 1,,,,,
79.8688,70.838100026168,Layer 1,,,,,
80.151,70.69695,Layer 1,,,,,
80.43325,70.555800026168,Layer 1,,,,,
80.7155,70.4147,Layer 1,,,,,
80.9977,70.273600026168,Layer 1,,,,,
81.2799,70.1325,Layer 1,,,,,
81.42105,69.991400026168,Layer 1,,,,,
81.5622,69.8503,Layer 1,,,,,
81.8444,69.709200026168,Layer 1,,,,,
82.1266,69.42695,Layer 1,,,,,
82.2677,69.144700026168,Layer 1,,,,,
82.2677,69.144700026168,Layer 1,,,,,
82.1266,69.0036,Layer 1,,,,,
81.9855,68.862500026168,Layer 1,,,,,
81.8444,68.7214,Layer 1,,,,,
81.7033,68.580300026168,Layer 1,,,,,
81.5622,68.4392,Layer 1,,,,,
81.42105,68.298100026168,Layer 1,,,,,
81.2799,68.157,Layer 1,,,,,
81.1388,68.015900026168,Layer 1,,,,,
80.9977,67.87475,Layer 1,,,,,
80.8566,67.733600026168,Layer 1,,,,,
80.7155,67.5925,Layer 1,,,,,
80.5744,67.451400026168,Layer 1,,,,,
80.4333,67.3103,Layer 1,,,,,
80.29215,67.169200026168,Layer 1,,,,,
80.151,67.0281,Layer 1,,,,,
80.0099,66.887000026168,Layer 1,,,,,
79.8688,66.74585,Layer 1,,,,,
79.7277,66.604700026168,Layer 1,,,,,
79.5866,66.4636,Layer 1,,,,,
79.4455,66.322500026168,Layer 1,,,,,
79.3044,66.1814,Layer 1,,,,,
79.1633,66.040300026168,Layer 1,,,,,
79.0222,65.8992,Layer 1,,,,,
78.88105,65.758100026168,Layer 1,,,,,
78.7399,65.617,Layer 1,,,,,
78.5988,65.475900026168,Layer 1,,,,,
78.4577,65.33475,Layer 1,,,,,
78.3166,65.193600026168,Layer 1,,,,,
78.1755,65.0525,Layer 1,,,,,
78.0344,64.911400026168,Layer 1,,,,,
77.8933,64.7703,Layer 1,,,,,
77.75215,64.629200026168,Layer 1,,,,,
77.611,64.4881,Layer 1,,,,,
77.4699,64.347000026168,Layer 1,,,,,
77.3288,64.20585,Layer 1,,,,,
77.1877,64.064700026168,Layer 1,,,,,
77.0466,63.9236,Layer 1,,,,,
76.9055,63.782500026168,Layer 1,,,,,
76.7644,63.6414,Layer 1,,,,,
76.6233,63.500300026168,Layer 1,,,,,
76.4822,63.3592,Layer 1,,,,,
76.34105,63.218100026168,Layer 1,,,,,
76.1999,63.077,Layer 1,,,,,
75.9177,62.935900026168,Layer 1,,,,,
75.6355,62.79475,Layer 1,,,,,
75.4944,62.653600026168,Layer 1,,,,,
75.3533,62.5125,Layer 1,,,,,
75.2122,62.371400026168,Layer 1,,,,,
75.0711,62.2303,Layer 1,,,,,
74.92995,62.089200026168,Layer 1,,,,,
74.7888,61.9481,Layer 1,,,,,
